duration,src_bytes,dst_bytes,failed_logins,login_attempts,num_connections,same_srv_rate,diff_srv_rate,dst_host_count,packet_rate,label
121.9,13813,71136,0,3,7,0.99,0.06,1,25.24,0
0.872,42,8,0,0,156,0.11,0.74,92,691.32,1
88.55,25099,52749,0,1,40,0.93,0.07,10,395.86,0
0.549,442,138,0,0,362,0.14,0.57,47,2730.02,1
0.14,166,98,0,0,112,0.12,0.84,91,212.67,1
116.59,16811,26751,0,2,42,0.72,0.13,6,55.31,0
103.91,18164,24804,0,3,49,0.73,0.24,7,311.31,0
46.52,33298,65021,0,3,47,0.75,0.28,9,413.11,0
0.821,440,131,0,0,112,0.14,0.92,10,301.53,1
0.508,32,13,0,0,371,0.02,0.94,88,1733.17,1
0.627,44,8,0,0,613,0.02,0.87,148,3479.67,1
180.68,43524,21258,0,1,8,0.93,0.19,7,204.86,0
1.608,251,159,0,0,82,0.13,0.71,87,825.13,1
3.4,193,148,36,14,93,0.86,0.1,1,1166.58,1
159.8,14852,53048,0,2,49,0.84,0.25,8,86.91,0
224.98,5550,42921,0,2,5,0.82,0.25,8,104.34,0
3.07,451,829,28,42,29,0.94,0.05,2,79.4,1
2.69,261,176,38,43,362,0.8,0.01,1,954.85,1
9.32,1746,828,15,14,108,0.92,0.05,1,96.09,1
15.96,23769,55086,0,3,23,0.71,0.09,2,261.79,0
0.463,249,194,0,0,117,0.16,0.65,12,540.51,1
41.42,9015,6401,0,3,22,0.92,0.12,5,315.78,0
56.38,45584,12400,0,3,30,0.8,0.02,8,301.28,0
4.22,1149,246,10,26,55,0.94,0.07,2,221.7,1
9.13,589,328,11,40,144,0.95,0.06,3,436.51,1
22.61,47520,13376,0,2,42,0.77,0.3,5,139.42,0
0.257,32,2,0,0,983,0.22,1.0,193,1633.67,1
109.77,30644,87923,0,2,47,0.83,0.19,4,197.4,0
0.296,55,9,0,0,225,0.01,0.73,212,3161.98,1
90.14,32152,41187,0,3,48,0.76,0.18,1,348.52,0
0.938,236,14,0,0,307,0.36,0.53,56,1535.1,1
41.42,14681,67384,0,2,39,0.98,0.09,1,83.15,0
51.36,14774,82567,0,2,21,0.9,0.03,7,342.59,0
0.279,79,26,0,0,148,0.19,0.84,109,2476.04,1
1.01,89,122,15,25,480,0.9,0.03,1,613.19,1
0.92,2991,72837,0,1,50,0.74,0.24,2,28.98,0
237.66,24688,84028,0,2,50,0.86,0.01,1,334.37,0
243.28,17524,27115,0,2,32,0.93,0.05,7,491.2,0
79.07,348,83405,0,1,1,0.94,0.02,5,184.18,0
119.31,44972,69891,0,3,5,0.75,0.23,7,285.62,0
113.92,31002,90688,0,1,50,0.95,0.0,2,144.2,0
136.57,41716,87694,0,1,6,0.89,0.14,4,31.86,0
174.9,7567,80125,0,2,1,0.72,0.25,5,90.92,0
137.59,43625,91495,0,2,5,0.94,0.12,7,414.18,0
0.311,41,27,0,0,368,0.11,0.88,208,2106.99,1
31.0,48056,79177,0,3,24,0.77,0.25,8,419.99,0
9.88,1923,664,7,18,71,0.96,0.08,1,73.19,1
0.551,413,189,0,0,286,0.47,0.96,38,1057.02,1
3.7,168,189,12,22,164,0.96,0.04,3,575.39,1
202.7,47036,96029,0,1,45,0.82,0.11,7,271.59,0
279.33,30963,46539,0,3,43,0.99,0.18,1,12.63,0
1.331,317,92,0,0,239,0.19,0.99,12,340.49,1
123.78,41433,30434,0,1,46,0.75,0.07,8,192.87,0
2.93,411,341,14,46,25,0.99,0.03,1,252.31,1
228.81,13257,1786,0,1,4,0.72,0.01,1,267.9,0
3.11,27170,98073,0,3,37,0.71,0.24,4,408.18,0
273.73,3343,10609,0,1,18,0.71,0.0,5,460.3,0
75.6,26784,78920,0,2,32,0.89,0.1,8,261.96,0
0.925,89,46,0,0,190,0.2,0.78,226,1122.16,1
1.59,473,248,31,85,314,0.95,0.02,1,181.2,1
225.5,12052,559,0,2,18,0.98,0.29,10,195.8,0
160.57,23799,90334,0,1,31,0.88,0.07,9,62.51,0
46.97,4988,34381,0,3,39,0.7,0.0,9,475.87,0
105.18,13951,37244,0,2,49,0.8,0.29,3,434.81,0
293.66,17707,80541,0,3,35,0.71,0.27,4,365.35,0
0.697,76,27,0,0,419,0.06,0.78,50,2048.83,1
0.257,74,23,0,0,950,0.24,0.92,62,4864.65,1
71.79,6046,2187,0,2,43,0.79,0.21,10,376.17,0
5.66,1944,496,21,9,166,0.98,0.05,4,67.58,1
2.28,196,259,12,98,407,0.86,0.0,3,1515.86,1
245.76,32133,373,0,1,36,0.8,0.26,7,245.78,0
7.12,1927,855,25,36,94,0.91,0.04,5,295.18,1
1.998,208,193,0,0,352,0.43,0.84,21,2958.08,1
284.04,25565,94467,0,2,30,1.0,0.18,3,461.2,0
157.01,4469,5837,0,1,12,0.96,0.06,8,103.89,0
0.066,261,98,0,0,178,0.5,0.56,20,2183.25,1
4.08,1473,629,22,38,87,0.95,0.02,3,161.66,1
2.26,1780,863,8,21,63,0.95,0.03,1,129.27,1
1.56,290,165,41,79,310,0.98,0.02,1,965.01,1
146.28,27790,18140,0,2,44,0.76,0.27,10,195.75,0
264.89,19752,58718,0,1,36,0.82,0.18,5,441.6,0
0.551,80,41,0,0,795,0.1,0.74,51,3071.04,1
228.85,17188,29905,0,1,4,0.89,0.17,1,325.02,0
1.21,895,167,12,15,189,0.97,0.07,1,483.86,1
0.524,76,49,0,0,940,0.05,0.85,195,4770.3,1
3.63,240,266,21,19,72,0.92,0.04,4,251.97,1
290.42,44250,29898,0,2,36,0.88,0.03,3,57.7,0
195.75,43237,91640,0,2,26,0.74,0.19,2,478.73,0
53.89,11232,66127,0,2,22,0.96,0.04,6,358.03,0
4.36,657,941,10,32,124,0.98,0.09,1,479.37,1
217.46,30444,96715,0,3,32,0.77,0.24,5,131.1,0
0.16,427,143,20,19,432,1.0,0.02,2,410.52,1
0.527,64,29,0,0,876,0.27,0.88,229,2045.44,1
71.28,43446,17443,0,2,45,0.95,0.03,9,492.93,0
118.31,48758,75064,0,3,35,0.86,0.26,1,265.12,0
0.91,84,4,0,0,986,0.12,0.96,95,982.2,1
1.605,169,128,0,0,421,0.35,0.59,23,2402.87,1
1.622,224,139,0,0,158,0.33,0.85,53,2353.78,1
67.11,12711,72714,0,3,44,0.81,0.09,2,137.18,0
0.68,389,92,49,86,207,0.97,0.09,3,1161.35,1
1.962,273,23,0,0,433,0.25,0.91,95,2501.95,1
1.95,372,105,36,43,186,0.99,0.05,2,739.6,1
6.19,1696,829,25,13,147,0.92,0.01,5,453.95,1
0.97,71,14,0,0,902,0.12,0.72,96,1272.92,1
0.105,36,32,0,0,542,0.07,0.86,51,800.03,1
274.17,33334,9410,0,1,37,0.95,0.06,10,327.65,0
193.87,6040,22320,0,1,16,0.98,0.03,10,290.96,0
0.536,441,122,0,0,266,0.39,0.74,58,2164.16,1
70.58,17861,97115,0,1,45,0.96,0.09,7,95.43,0
0.676,70,24,0,0,861,0.26,0.86,146,921.88,1
0.512,480,50,0,0,477,0.1,0.87,89,772.14,1
0.749,47,28,0,0,415,0.05,0.92,250,1192.68,1
0.119,83,34,0,0,564,0.04,0.87,100,2726.24,1
4.45,103,81,15,59,232,0.92,0.04,2,114.0,1
8.14,1561,779,22,22,60,0.9,0.1,4,392.42,1
147.03,21392,60071,0,1,28,0.82,0.01,7,362.9,0
207.18,26994,65874,0,3,31,0.96,0.22,1,355.83,0
15.95,28935,88598,0,1,42,0.91,0.27,2,273.08,0
74.45,29962,13691,0,2,47,0.86,0.08,8,493.47,0
1.61,433,131,35,91,373,0.98,0.04,1,1339.39,1
192.53,14703,64107,0,1,16,0.91,0.16,7,43.19,0
262.85,37776,32886,0,3,29,0.99,0.17,4,381.16,0
170.86,32775,66061,0,2,22,0.99,0.24,1,346.2,0
0.185,485,200,0,0,481,0.47,0.65,75,2401.98,1
3.72,63,202,20,72,155,0.95,0.08,2,1401.84,1
3.43,1352,609,30,12,148,0.95,0.07,2,259.42,1
193.57,43169,81348,0,2,3,0.97,0.11,3,239.27,0
256.51,43306,15708,0,3,15,0.83,0.21,3,59.14,0
232.5,48266,56744,0,1,17,0.96,0.28,5,320.57,0
2.13,180,84,33,98,121,0.92,0.02,3,276.39,1
135.75,4784,77814,0,1,46,0.93,0.24,9,280.81,0
0.757,452,132,0,0,154,0.48,0.91,86,2297.64,1
0.258,31,17,0,0,517,0.25,0.8,126,1974.48,1
0.198,490,108,0,0,277,0.48,0.54,28,1498.97,1
5.39,1848,910,19,45,110,0.94,0.0,4,412.76,1
25.48,44076,77258,0,2,9,0.91,0.15,2,61.54,0
0.16,341,66,47,93,426,0.98,0.03,1,1584.18,1
2.28,761,443,6,13,166,0.94,0.01,4,353.27,1
0.234,203,107,0,0,477,0.35,0.91,14,2430.33,1
9.31,658,190,9,47,47,0.92,0.02,1,486.62,1
135.5,44155,3452,0,2,44,0.97,0.07,6,118.13,0
121.96,18304,43425,0,2,43,0.98,0.28,6,170.61,0
249.07,4912,56372,0,2,32,0.9,0.05,2,281.64,0
72.81,46347,33979,0,2,38,0.84,0.07,5,439.77,0
2.83,44183,63443,0,2,21,0.96,0.1,5,348.12,0
225.56,41889,36447,0,3,32,0.89,0.08,2,359.64,0
0.893,75,44,0,0,676,0.07,0.86,59,4537.04,1
122.98,30354,42615,0,2,30,0.96,0.14,3,79.62,0
216.36,38777,70859,0,1,9,0.97,0.21,7,225.95,0
1.758,239,41,0,0,307,0.45,0.91,40,2265.38,1
14.3,31726,36323,0,2,49,0.93,0.17,3,105.54,0
7.47,44961,73042,0,2,42,1.0,0.14,8,378.53,0
1.86,126,6,0,0,500,0.22,0.97,87,605.41,1
97.55,32834,5026,0,1,20,0.84,0.12,2,436.62,0
3.9,424,243,18,23,344,0.87,0.09,2,1164.38,1
1.81,1016,253,28,22,82,0.96,0.07,1,388.98,1
161.13,3447,41893,0,3,5,0.76,0.03,2,243.26,0
0.676,49,10,0,0,182,0.03,0.94,198,721.32,1
133.06,16663,42005,0,3,3,0.92,0.04,1,389.58,0
297.05,29080,81781,0,1,29,0.71,0.25,4,345.83,0
9.52,386,761,7,29,47,0.96,0.04,1,215.96,1
1.496,271,9,0,0,154,0.23,0.77,98,2383.73,1
1.26,684,123,21,37,85,0.97,0.04,2,420.27,1
0.646,54,20,0,0,227,0.25,0.82,189,4378.43,1
102.59,27697,30825,0,3,39,0.98,0.16,2,85.04,0
156.07,49996,34943,0,2,31,0.93,0.18,6,191.68,0
64.0,35295,11113,0,3,37,0.77,0.14,3,30.44,0
3.58,156,176,39,21,488,0.8,0.0,3,372.28,1
32.55,32162,84236,0,3,37,0.94,0.04,6,406.91,0
262.95,30699,1032,0,1,8,0.9,0.09,10,56.98,0
28.92,31023,81970,0,1,16,0.8,0.26,6,240.98,0
242.92,5581,12602,0,3,11,0.76,0.28,10,132.48,0
6.37,1548,528,16,47,139,0.95,0.0,1,270.59,1
85.74,49332,64435,0,1,46,0.78,0.13,10,419.34,0
9.22,1111,331,11,44,100,0.99,0.05,4,488.21,1
165.7,30640,58640,0,3,21,0.91,0.02,8,216.15,0
119.17,6362,8461,0,2,36,0.72,0.23,9,384.85,0
0.626,20,41,0,0,820,0.24,0.78,86,1379.89,1
124.17,10664,96117,0,1,16,0.99,0.23,3,419.51,0
0.38,23,36,0,0,404,0.14,0.76,63,4173.7,1
171.72,14145,29112,0,3,15,0.9,0.08,7,261.51,0
0.983,51,6,0,0,369,0.11,0.75,175,2903.05,1
1.593,128,200,0,0,303,0.2,0.88,59,660.69,1
175.9,6947,68613,0,1,38,0.91,0.17,8,376.8,0
16.93,719,92223,0,1,6,0.85,0.13,6,287.27,0
194.47,49885,54899,0,1,9,0.71,0.17,9,52.4,0
156.02,37925,35060,0,1,21,0.83,0.2,10,370.84,0
2.81,402,259,39,12,492,0.96,0.1,2,182.1,1
169.65,19394,2888,0,3,20,0.87,0.24,4,477.11,0
7.58,32829,19155,0,2,21,0.75,0.29,9,488.04,0
4.36,28247,10543,0,2,42,0.77,0.14,2,73.64,0
36.41,12270,89292,0,1,5,0.78,0.29,7,472.99,0
6.06,32328,88149,0,3,23,0.97,0.3,6,43.76,0
203.29,40750,19426,0,1,49,0.83,0.28,3,486.36,0
288.57,8895,67460,0,1,6,0.96,0.15,1,216.04,0
195.43,19835,17910,0,2,34,0.99,0.08,1,153.73,0
0.857,125,137,0,0,64,0.41,0.73,38,2999.31,1
0.642,348,14,0,0,193,0.15,0.59,42,205.09,1
0.105,80,11,0,0,459,0.18,0.73,96,3086.15,1
4.73,419,139,42,68,161,0.93,0.02,1,1602.28,1
212.89,36144,71163,0,2,20,0.96,0.21,3,398.91,0
216.24,25584,57226,0,2,14,0.88,0.19,9,181.54,0
136.26,45148,30695,0,2,41,0.88,0.24,4,218.32,0
5.58,608,378,19,8,163,0.98,0.01,3,326.67,1
9.53,1494,892,25,7,119,0.96,0.03,5,402.91,1
32.69,4974,24986,0,1,43,0.85,0.05,4,361.28,0
4.99,144,200,22,99,315,0.85,0.07,2,643.17,1
1.403,154,42,0,0,473,0.16,0.93,17,2549.65,1
102.26,11410,43921,0,1,11,0.73,0.19,9,415.87,0
0.864,32,5,0,0,939,0.22,0.87,190,3097.42,1
297.89,49377,9679,0,3,28,0.95,0.14,3,328.72,0
198.03,14501,50610,0,1,26,0.9,0.15,5,335.35,0
84.95,23990,44191,0,3,16,0.94,0.11,10,482.08,0
128.08,45110,20389,0,1,13,0.84,0.07,7,390.11,0
0.791,474,142,0,0,293,0.22,0.78,24,1963.48,1
4.03,106,78,11,49,313,0.99,0.02,3,171.79,1
97.93,15398,41064,0,3,31,0.94,0.17,10,398.97,0
94.2,41053,83871,0,2,14,0.71,0.26,3,404.51,0
28.47,33510,49138,0,3,44,0.83,0.1,6,391.89,0
8.87,9639,97905,0,2,38,0.8,0.05,9,392.59,0
11.47,38743,39110,0,3,39,0.95,0.28,7,393.83,0
272.71,13981,25006,0,3,8,0.92,0.23,4,350.86,0
0.4,157,144,18,18,388,0.82,0.09,3,714.27,1
63.57,49465,86574,0,3,6,0.73,0.3,1,88.52,0
1.421,348,92,0,0,321,0.38,0.63,16,673.93,1
299.4,370,69045,0,3,12,0.82,0.02,8,341.69,0
2.64,57,120,11,99,394,0.86,0.09,2,1313.58,1
4.54,326,128,18,23,152,0.91,0.02,2,216.26,1
0.7,1372,697,22,50,136,1.0,0.03,3,463.25,1
0.842,406,190,0,0,370,0.32,0.57,83,613.75,1
0.83,54,284,6,96,351,0.83,0.0,1,1731.14,1
8.72,1635,372,10,23,37,0.97,0.04,2,293.96,1
79.42,34988,93859,0,2,1,0.85,0.13,6,119.95,0
0.049,401,29,0,0,428,0.45,0.57,82,1570.25,1
280.9,49688,30962,0,2,14,0.96,0.05,8,319.36,0
22.32,41351,90074,0,1,10,0.74,0.17,5,51.74,0
288.58,37796,77055,0,1,49,0.9,0.08,1,383.92,0
224.69,29448,36365,0,2,28,0.72,0.22,8,229.85,0
82.14,18184,26023,0,3,39,0.84,0.05,3,168.17,0
288.77,28605,23954,0,3,30,0.8,0.3,10,112.31,0
9.47,744,243,14,14,145,0.93,0.02,4,269.75,1
149.82,42229,60242,0,1,17,0.74,0.22,9,138.74,0
236.01,38132,67235,0,2,9,0.89,0.27,5,36.23,0
118.04,2530,86630,0,3,10,0.97,0.02,9,486.6,0
235.74,22882,83579,0,2,46,0.88,0.22,2,100.69,0
0.728,473,166,0,0,335,0.25,0.65,88,625.68,1
91.39,4300,19548,0,3,40,0.77,0.02,1,79.3,0
142.09,18596,45559,0,1,27,0.76,0.21,9,266.11,0
1.627,399,45,0,0,318,0.34,0.82,27,934.09,1
212.52,14222,78572,0,1,13,0.96,0.27,6,325.49,0
1.33,548,341,21,16,178,0.94,0.01,5,267.48,1
0.773,27,13,0,0,182,0.22,0.72,82,3323.34,1
9.17,533,518,26,16,43,0.94,0.03,2,379.02,1
54.23,1676,69293,0,2,25,0.78,0.03,2,275.47,0
254.88,43442,39918,0,3,30,0.98,0.07,6,31.68,0
165.42,26889,93182,0,3,46,0.98,0.02,10,452.44,0
25.11,18726,14911,0,2,50,0.92,0.13,1,471.17,0
143.22,15040,93482,0,1,18,0.92,0.18,4,444.83,0
3.83,718,501,4,35,21,0.97,0.08,3,152.99,1
0.698,308,163,0,0,355,0.18,0.67,70,1315.72,1
0.96,275,168,0,0,133,0.24,0.97,84,1923.94,1
2.45,478,177,20,40,186,0.94,0.04,3,1676.58,1
23.24,6403,46563,0,1,44,0.98,0.02,7,449.5,0
93.97,4027,12654,0,2,16,0.74,0.29,10,483.19,0
0.82,1579,943,11,25,121,0.92,0.06,3,251.09,1
186.47,48487,77383,0,1,47,0.9,0.23,3,130.98,0
0.142,169,135,0,0,414,0.16,0.74,58,2043.32,1
0.885,261,112,0,0,256,0.31,0.56,93,798.1,1
293.89,3245,42616,0,3,36,0.76,0.14,8,321.62,0
61.07,23524,50877,0,2,7,0.87,0.23,4,414.48,0
4.07,373,214,42,97,317,0.86,0.08,3,1414.47,1
265.68,32675,26705,0,3,5,0.78,0.05,5,288.02,0
0.079,69,32,0,0,385,0.01,0.79,77,3717.86,1
1.94,458,986,26,8,24,0.98,0.09,3,374.47,1
136.09,9125,48760,0,3,1,0.95,0.13,3,16.76,0
217.18,14716,85913,0,3,49,0.96,0.01,10,271.87,0
1.544,369,47,0,0,260,0.13,0.85,48,1310.27,1
284.92,4660,69021,0,1,12,0.91,0.24,2,371.15,0
0.871,280,177,0,0,460,0.4,0.98,90,530.97,1
22.64,32514,7999,0,1,1,0.9,0.14,7,102.08,0
4.25,272,92,16,59,77,0.94,0.02,2,1512.16,1
34.43,45757,77217,0,2,34,0.86,0.18,6,114.69,0
10.33,15686,21318,0,2,21,0.7,0.14,6,102.0,0
1.799,221,28,0,0,255,0.3,0.79,14,856.97,1
221.08,29797,44530,0,1,48,1.0,0.17,9,423.8,0
262.02,26317,37902,0,1,35,0.95,0.23,3,344.84,0
0.707,70,12,0,0,445,0.11,0.78,206,3562.14,1
64.99,42447,18043,0,2,27,0.96,0.06,10,40.24,0
264.05,49970,99944,0,2,9,0.87,0.11,6,339.4,0
108.03,38092,94225,0,2,31,0.82,0.04,2,35.1,0
119.98,19626,79976,0,2,28,0.94,0.05,10,260.88,0
0.066,290,160,0,0,113,0.13,0.85,51,265.1,1
162.03,17053,31732,0,2,47,0.83,0.15,1,422.38,0
1.277,313,153,0,0,282,0.3,0.83,36,530.07,1
1.88,374,54,0,0,237,0.22,0.54,24,2817.96,1
1.822,326,8,0,0,231,0.29,0.91,71,462.1,1
201.24,32178,69268,0,3,21,0.88,0.18,10,65.97,0
200.42,5836,37825,0,1,6,0.94,0.03,3,491.68,0
6.1,1237,331,11,6,21,0.94,0.04,1,410.71,1
99.15,34101,14596,0,2,30,0.8,0.19,4,273.64,0
3.28,447,107,47,88,249,0.96,0.03,3,1520.73,1
231.79,33824,250,0,3,35,0.84,0.02,9,187.27,0
9.59,215,324,30,28,151,0.91,0.02,5,333.33,1
0.467,82,9,0,0,372,0.09,0.89,231,2392.28,1
6.61,1401,858,13,47,42,0.95,0.09,3,106.59,1
112.96,24678,89544,0,2,48,0.96,0.18,7,253.78,0
259.9,27697,75017,0,1,1,0.89,0.16,3,460.02,0
4.16,249,177,45,17,129,0.82,0.05,3,428.81,1
183.91,863,84431,0,1,33,0.95,0.26,3,46.68,0
0.1,107,36,0,0,256,0.4,0.71,59,2399.76,1
9.66,723,573,19,11,57,0.98,0.04,5,281.29,1
214.03,46529,55581,0,3,39,0.78,0.03,1,35.54,0
1.587,115,120,0,0,377,0.43,0.94,41,557.02,1
193.41,46062,70400,0,1,9,0.85,0.1,9,396.4,0
193.19,31724,7656,0,2,22,0.88,0.08,1,454.84,0
2.44,389,204,46,17,210,1.0,0.05,3,1185.66,1
0.822,50,13,0,0,201,0.23,0.73,131,2216.84,1
5.68,744,341,9,25,184,0.98,0.09,4,130.66,1
0.983,40,37,0,0,772,0.25,0.8,242,4417.87,1
1.81,87,265,5,83,391,0.87,0.09,3,787.85,1
0.775,302,0,0,0,221,0.45,0.93,63,1647.32,1
0.861,233,93,0,0,151,0.13,0.56,50,2312.45,1
0.93,69,43,0,0,840,0.12,0.92,155,1898.63,1
0.221,171,197,0,0,249,0.23,0.59,68,527.43,1
2.02,122,228,49,18,347,0.97,0.01,1,723.93,1
70.63,287,26744,0,1,24,0.87,0.29,2,39.19,0
5.74,1512,871,21,13,53,0.96,0.02,5,118.25,1
44.27,6177,28544,0,2,40,0.98,0.26,9,49.6,0
100.63,17087,81823,0,3,2,0.89,0.17,2,105.32,0
244.49,47974,98917,0,2,20,0.81,0.01,5,330.99,0
128.19,15465,25619,0,1,35,0.87,0.0,1,19.5,0
74.94,4542,46038,0,2,7,0.92,0.01,8,368.97,0
0.41,462,287,44,12,224,0.85,0.0,3,1514.7,1
158.8,32397,83839,0,1,42,0.72,0.14,8,345.73,0
160.47,10794,41761,0,1,48,0.9,0.25,3,203.18,0
227.39,15280,70794,0,1,8,0.95,0.05,6,210.13,0
216.31,43300,89341,0,1,41,0.73,0.19,1,161.38,0
1.774,330,2,0,0,293,0.36,0.68,37,836.24,1
2.05,285,145,6,18,93,0.87,0.09,3,1888.14,1
0.021,312,47,0,0,374,0.23,0.79,44,1343.25,1
0.15,215,163,0,0,282,0.3,0.94,80,1290.52,1
0.67,66,33,0,0,937,0.16,0.96,110,2461.99,1
0.136,363,85,0,0,308,0.29,0.91,71,774.69,1
9.39,1268,649,5,11,154,1.0,0.01,1,247.65,1
214.57,49024,66162,0,3,32,0.72,0.15,9,267.91,0
28.38,35547,44640,0,1,15,0.9,0.23,8,384.34,0
7.44,715,284,29,41,135,0.96,0.01,5,384.78,1
270.1,2226,83362,0,2,16,0.78,0.26,1,339.73,0
132.85,44624,60459,0,2,50,0.85,0.23,6,77.09,0
181.09,23630,87331,0,1,24,0.85,0.15,7,243.46,0
3.56,38981,20160,0,1,40,0.91,0.28,2,290.18,0
263.22,7684,42826,0,2,5,0.76,0.1,8,26.56,0
131.3,11867,52162,0,3,15,0.72,0.04,7,335.02,0
243.88,1394,51715,0,3,35,0.94,0.16,2,264.26,0
6.83,955,633,12,41,125,0.92,0.0,2,132.12,1
149.53,41987,29299,0,3,17,0.9,0.27,10,415.91,0
176.82,40746,41386,0,2,1,0.96,0.18,4,80.03,0
214.51,42435,51181,0,2,15,0.78,0.13,4,263.14,0
0.122,26,6,0,0,392,0.12,0.74,246,3854.95,1
0.715,56,46,0,0,278,0.29,0.8,229,636.85,1
6.03,5771,64903,0,3,40,0.87,0.05,3,30.18,0
200.73,15115,73354,0,2,50,0.74,0.17,3,16.64,0
176.95,31455,83359,0,3,38,0.71,0.15,1,255.0,0
8.21,811,371,18,35,65,0.9,0.03,2,451.34,1
0.236,76,10,0,0,974,0.15,0.95,57,2698.77,1
9.24,989,312,10,27,146,0.94,0.06,4,328.82,1
163.19,46935,93832,0,3,26,0.7,0.24,9,163.76,0
28.68,43015,4617,0,2,19,0.91,0.28,5,397.27,0
1.89,428,162,8,82,346,0.9,0.04,1,1045.85,1
5.65,956,617,25,40,22,0.94,0.05,4,268.69,1
0.289,38,12,0,0,808,0.28,0.92,69,1955.59,1
1.907,156,39,0,0,82,0.41,1.0,48,941.44,1
0.084,381,72,0,0,73,0.29,0.97,76,1633.0,1
232.05,17022,28707,0,2,17,0.71,0.03,3,242.85,0
8.02,1477,980,12,21,112,0.97,0.06,1,166.91,1
9.14,1455,807,25,30,91,0.95,0.08,2,213.73,1
59.65,5913,67773,0,3,48,0.76,0.13,8,283.29,0
70.93,35800,69039,0,3,43,0.81,0.03,7,440.76,0
1.797,218,64,0,0,277,0.42,0.82,98,1284.31,1
3.71,725,711,25,12,179,0.91,0.07,3,352.14,1
4.01,485,156,39,43,192,0.86,0.03,3,948.73,1
179.93,30047,42523,0,3,31,0.91,0.06,8,354.14,0
118.56,2032,50265,0,3,28,0.75,0.06,3,144.74,0
1.084,359,104,0,0,121,0.39,0.76,39,1088.76,1
151.36,27611,19703,0,3,7,0.75,0.27,10,29.13,0
35.27,37723,69277,0,2,21,0.78,0.06,1,92.4,0
97.06,18317,18994,0,3,38,1.0,0.19,7,422.8,0
57.73,43940,8380,0,1,7,0.94,0.25,3,364.77,0
4.22,101,198,34,14,358,0.87,0.05,2,761.86,1
85.55,45351,3615,0,3,20,0.76,0.18,4,376.44,0
1.2,277,209,37,54,119,0.92,0.06,3,643.7,1
0.13,287,138,36,100,316,0.91,0.08,1,1784.59,1
2.01,1909,831,21,44,161,0.95,0.06,5,429.73,1
1.44,162,56,0,0,70,0.35,0.92,10,1632.96,1
237.44,37500,68976,0,1,4,0.83,0.3,6,63.09,0
293.89,46483,59438,0,2,16,0.9,0.1,4,235.3,0
0.962,28,33,0,0,485,0.14,0.89,183,1010.71,1
95.64,814,94052,0,2,14,0.84,0.24,4,285.2,0
6.57,999,851,6,33,60,0.95,0.09,1,54.7,1
0.98,87,20,0,0,163,0.24,0.97,165,2851.23,1
1.82,141,166,28,42,224,0.93,0.03,1,1580.25,1
0.68,363,580,15,39,188,0.91,0.08,1,497.22,1
89.22,184,35872,0,1,3,0.92,0.17,8,306.62,0
23.25,21918,99590,0,1,49,0.85,0.27,5,151.08,0
0.281,26,15,0,0,601,0.28,0.96,138,2993.65,1
293.05,47257,36429,0,2,28,0.77,0.07,10,289.6,0
204.69,33257,59094,0,2,44,0.71,0.29,1,373.11,0
217.86,34774,26524,0,2,39,0.99,0.19,4,394.86,0
270.83,29803,13218,0,2,43,0.95,0.14,4,43.91,0
3.22,302,159,5,53,231,0.8,0.06,3,170.14,1
0.02,77,18,0,0,368,0.06,0.75,255,1926.83,1
1.019,275,196,0,0,194,0.29,0.96,100,678.78,1
22.18,16239,20857,0,2,21,0.87,0.08,1,104.32,0
0.063,494,193,0,0,474,0.13,0.85,33,2683.87,1
126.4,27476,60469,0,3,29,0.83,0.12,6,175.52,0
208.84,12435,3614,0,1,31,0.89,0.19,7,422.62,0
4.22,45919,847,0,3,7,0.9,0.19,2,476.1,0
0.86,377,236,13,99,499,0.89,0.08,1,136.54,1
0.108,32,26,0,0,710,0.15,0.74,89,2999.69,1
1.616,307,44,0,0,74,0.29,0.96,64,2118.7,1
0.36,489,188,9,64,342,0.95,0.09,1,1758.89,1
214.45,27293,72193,0,1,3,0.76,0.01,4,295.54,0
1.32,227,101,50,88,272,0.96,0.08,1,1902.11,1
0.684,58,35,0,0,942,0.25,0.87,200,3709.5,1
1.321,126,133,0,0,99,0.34,0.65,46,1773.7,1
0.692,41,11,0,0,496,0.09,0.92,117,4977.01,1
287.3,35896,26277,0,3,33,0.84,0.28,4,170.81,0
0.359,109,53,0,0,339,0.11,0.93,93,2826.22,1
4.15,990,634,23,49,66,0.95,0.03,5,303.7,1
225.53,26192,65664,0,1,21,0.93,0.22,3,354.3,0
1.821,437,36,0,0,193,0.14,0.92,86,1424.51,1
7.71,1314,583,12,24,48,0.91,0.07,3,275.57,1
3.8,66,66,38,70,192,0.89,0.06,3,1911.97,1
0.69,455,70,34,83,154,0.96,0.04,2,188.51,1
0.82,378,67,32,79,168,0.88,0.03,2,1034.49,1
229.94,11357,20801,0,3,43,0.75,0.29,8,330.21,0
1.528,316,200,0,0,54,0.48,0.93,100,905.93,1
0.102,247,107,0,0,432,0.25,0.98,50,643.48,1
0.917,30,50,0,0,731,0.25,0.88,76,3337.81,1
8.13,1463,114,6,35,187,0.93,0.05,3,123.78,1
1.08,128,20,0,0,123,0.11,0.86,23,2748.95,1
168.73,38294,74894,0,3,46,0.83,0.22,9,150.1,0
68.67,23245,85940,0,3,28,0.89,0.26,8,115.76,0
0.614,160,51,0,0,422,0.24,0.71,86,1857.71,1
1.554,122,125,0,0,131,0.3,0.75,30,2795.8,1
